fullvisitorid,channelgrouping,time,country,city,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productquantity,productprice,productrevenue,productsku,v2productname,v2productcategory,productvariant,currencycode,transactionrevenue,transactionid,pagetitle,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option,totaltransactionrevenue
7615245204608731470,Organic Search,24424,Singapore,Singapore,0,1240,3,1,2017-07-06,1499399541,PAGE,0,18990000,0,GGOEGAAX0344,Google Women's Vintage Hero Tee Platinum,Home/Apparel/Women's/,no data,USD,0,no data,Women's Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
9944944190561339727,Organic Search,15320,United States,no data available in demo dataset,0,33,4,0,2016-11-18,1479493607,PAGE,0,16990000,0,GGOEGEGQ024299,Grip Kit Cable Organizer,Home/Accessories/,no data,USD,0,no data,Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
2809616919132801611,Organic Search,147474,France,no data available in demo dataset,0,187,5,0,2016-12-23,1482546325,PAGE,0,4990000,0,GGOEGBMJ013399,Sport Bag,Home/Bags/,no data,USD,0,no data,Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
8626537820438638340,Organic Search,0,India,no data available in demo dataset,0,63,2,0,2017-01-24,1485281086,PAGE,0,18990000,0,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,no data,USD,0,no data,Drinkware | Google Merchandise Store,/google+redesign/,0,1,no data,0
5974432502549441272,Paid Search,63251,United States,San Francisco,0,81,4,1,2017-07-04,1499232258,PAGE,0,109990000,0,GGOEGAAX0571,Google Men's Performance 1/4 Zip Pullover Heather/Black,Home/Apparel/Men's/Men's-Performance Wear/,no data,USD,0,no data,Men's Performance Wear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
5156988629257372246,Direct,29041,United States,New York,0,29,3,0,2016-09-09,1473451203,PAGE,0,8990000,0,GGOEGFQB013799,Compact Selfie Stick,Home/Electronics/,no data,USD,0,no data,Electronics,/google+redesign/,0,1,no data,0
7106834265888993859,Organic Search,26261,United States,no data available in demo dataset,0,26,3,0,2016-12-20,1482247158,PAGE,0,34990000,0,GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Home/Electronics/,no data,USD,0,no data,Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
9369671205043817708,Organic Search,87807,Norway,no data available in demo dataset,0,88,4,0,2017-03-23,1490285502,PAGE,0,99990000,0,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/Backpacks/,no data,USD,0,no data,Backpacks | Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
638059228245920562,Organic Search,238122,United States,Phoenix,0,411,9,0,2017-06-17,1497683928,PAGE,0,1990000,0,GGOEGKAA019299,Switch Tone Color Crayon Pen,Home/Office/,no data,USD,0,no data,Office | Google Merchandise Store,/google+redesign/,0,1,no data,0
4432707221011833466,Organic Search,176881,United States,Mountain View,0,300,11,0,2016-09-15,1473957397,PAGE,0,18990000,0,GGOEGAAX0296,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,no data,USD,0,no data,Women's-T-Shirts,/google+redesign/,0,1,no data,0
2117096224942201621,Organic Search,0,Thailand,Bangkok,0,323,10,0,2016-12-23,1482504364,PAGE,0,16990000,0,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
3812857355127160786,Organic Search,35732,United States,New York,0,36,3,0,2017-03-15,1489598702,PAGE,0,16990000,0,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/,no data,USD,0,no data,Men's Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
0178806566098681353,Referral,13928,United States,Mountain View,0,22,4,0,2016-12-16,1481939308,PAGE,0,89990000,0,GGOEGAAX0574,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
4511566080962458647,Referral,26805,United States,New York,0,27,2,0,2017-05-23,1495577798,PAGE,0,79990000,0,GGOEGEVJ023999,Compact Bluetooth Speaker,Home/Electronics/,no data,USD,0,no data,Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
2269627846223618178,Display,39530,United States,Mountain View,0,70,9,0,2016-09-14,1473883955,PAGE,0,109990000,0,GGOEGAAX0571,Google Men's Performance 1/4 Zip Pullover Heather/Black,Home/Apparel/Men's/Men's-Outerwear/,no data,USD,0,no data,Men's-Outerwear,/google+redesign/,0,1,no data,0
4627205658252943701,Referral,5263,United States,Mountain View,0,16,3,0,2016-11-04,1478278648,PAGE,0,55990000,0,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/,no data,USD,0,no data,Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
5976323079439871464,Organic Search,1715736,United States,New York,0,1716,5,0,2017-03-05,1488766166,PAGE,0,6990000,0,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
9087438006551815172,Organic Search,127408,United States,New York,0,255,11,0,2016-09-06,1473184690,PAGE,0,1990000,0,GGOEGFYQ016599,Foam Can and Bottle Cooler,Home/Drinkware/,no data,USD,0,no data,Drinkware,/google+redesign/,0,1,no data,0
088506123109014057,Organic Search,0,United States,no data available in demo dataset,0,58,3,0,2016-08-21,1471841381,PAGE,0,16990000,0,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
6294655364624594991,Direct,8813,United States,no data available in demo dataset,0,9,2,0,2017-03-21,1490146048,PAGE,0,21990000,0,GGOEGHPA002910,Google Trucker Hat,Home/Apparel/,no data,USD,0,no data,Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
1217618257125475449,Organic Search,0,Germany,no data available in demo dataset,0,41,3,1,2017-07-14,1500045172,PAGE,0,16990000,0,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
0406161543442866305,Referral,326320,Netherlands,no data available in demo dataset,0,326,7,0,2016-08-07,1470557420,PAGE,0,4990000,0,GGOEGBFC018799,Electronics Accessory Pouch,Home/Lifestyle/,no data,USD,0,no data,Lifestyle,/google+redesign/,0,1,no data,0
8527560331728340008,Organic Search,0,United States,no data available in demo dataset,0,74,7,0,2016-12-29,1483046052,PAGE,0,16990000,0,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
768289963187563662,Organic Search,120479,Germany,no data available in demo dataset,0,120,2,0,2016-10-02,1475431327,PAGE,0,16990000,0,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
6168258521678545102,Affiliates,8241,United States,no data available in demo dataset,0,65,7,0,2017-01-17,1484689684,PAGE,0,145990000,0,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/Audio/,no data,USD,0,no data,Audio | Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
0456152588650752667,Referral,47916,United States,no data available in demo dataset,0,64,5,0,2016-10-22,1477193496,PAGE,0,5500000,0,GGOEGOAR013599,Ballpoint Stylus Pen,Home/Office/,no data,USD,0,no data,Office | Google Merchandise Store,/google+redesign/,0,1,no data,0
0024004430782067580,Organic Search,34901,United Kingdom,no data available in demo dataset,0,91,4,0,2017-07-01,1498924115,PAGE,0,1990000,0,GGOEGKAA019299,Switch Tone Color Crayon Pen,Home/Office/,no data,USD,0,no data,Office | Google Merchandise Store,/google+redesign/,0,1,no data,0
4856919697164061421,Referral,50897,United States,Mountain View,0,245,16,0,2016-08-12,1471033774,PAGE,0,16990000,0,GGOEGAAX0278,Google Women's Short Sleeve Hero Tee Black,Home/Shop by Brand/,no data,USD,0,no data,Shop by Brand,/google+redesign/,0,1,no data,0
2843555441288690862,Organic Search,240016,Germany,Munich,0,293,12,0,2017-04-07,1491580571,PAGE,0,10990000,0,GGOEYHPB072210,YouTube Twill Cap,Home/Apparel/,no data,USD,0,no data,Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
8580433462755371022,Direct,110776,Romania,Bucharest,0,131,3,0,2016-08-11,1470929912,PAGE,0,10990000,0,GGOEGFPR113699,16 oz. Hot/Cold Tumbler,Home/Accessories/Drinkware/,no data,USD,0,no data,Drinkware,/google+redesign/,0,1,no data,0
1800339252290851453,Display,788201,United States,Palo Alto,0,788,5,0,2016-11-15,1479230602,PAGE,0,199000000,0,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,no data,USD,0,no data,Nest-USA,/google+redesign/,0,1,no data,0
2125197795833370531,Referral,9912,United States,Mountain View,0,10,2,0,2016-08-18,1471543792,PAGE,0,59990000,0,GGOEGEHQ024099,Clip-on Compact Charger,Home/Electronics/,no data,USD,0,no data,Electronics,/google+redesign/,0,1,no data,0
4602372415598163586,Organic Search,43829,United States,no data available in demo dataset,0,96,6,1,2017-07-22,1500727480,PAGE,0,1500000,0,GGOEGFKA022299,Keyboard DOT Sticker,Home/Accessories/Stickers/,no data,USD,0,no data,Stickers | Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
6223539301349818074,Direct,0,United States,Mountain View,1,214,14,0,2017-06-09,1497025570,PAGE,0,16990000,0,GGOEGAAX0625,Android Infant Short Sleeve Tee Pewter,Home/Apparel/Kid's/Kid's-Infant/,no data,USD,0,no data,Infant | Kids' Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,35990000
4934955623514361329,Referral,0,United States,San Francisco,1,280,14,0,2016-08-10,1470870890,PAGE,0,12990000,0,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Accessories/Drinkware/,no data,USD,0,no data,Drinkware,/google+redesign/,0,1,no data,139420000
0359225193702435940,Paid Search,461212,United States,Indianapolis,0,515,13,0,2017-03-29,1490825392,PAGE,0,5500000,0,GGOEGOAR013599,Ballpoint Stylus Pen,Home/Office/Writing Instruments/,no data,USD,0,no data,Writing Instruments | Office | Google Merchandise Store,/google+redesign/,0,1,no data,0
3157438444945488575,Direct,0,United States,Ashburn,0,0,1,0,2016-09-03,1472899944,PAGE,0,8990000,0,GGOEGFQB013799,Compact Selfie Stick,Home/Lifestyle/Fun/,no data,USD,0,no data,Fun,/google+redesign/,0,1,no data,0
7706792176917589944,Organic Search,20133,Taiwan,(no data set),0,20,2,1,2017-07-15,1500126546,PAGE,0,2990000,0,GGOEADHH055999,22 oz Android Bottle,Home/Drinkware/Water Bottles and Tumblers/,no data,USD,0,no data,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,/google+redesign/,0,1,no data,0
8746024058859513184,Organic Search,40508,United States,no data available in demo dataset,0,41,3,0,2016-11-28,1480369377,PAGE,0,8990000,0,GGOEAOCH014199,Android Journal Book Set,Home/Office/Notebooks & Journals/,no data,USD,0,no data,Notebooks & Journals | Office | Google Merchandise Store,/google+redesign/,0,1,no data,0
11201819933235132,Organic Search,26083,United States,no data available in demo dataset,0,235,9,0,2017-02-02,1486046968,PAGE,0,18990000,0,GGOEGAAX0734,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
9386730651091280769,Direct,0,Mauritius,no data available in demo dataset,0,105,3,1,2017-07-17,1500295729,PAGE,0,18990000,0,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
8496343884335215991,Direct,1846,Denmark,no data available in demo dataset,0,2,2,0,2017-07-02,1499039497,PAGE,0,55990000,0,GGOEGETB023799,Google Power Bank,Home/Electronics/,no data,USD,0,no data,Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
438964041347616310,Organic Search,0,United States,Los Angeles,0,0,1,0,2017-03-10,1489183604,PAGE,0,14990000,0,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Bags/,no data,USD,0,no data,Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
0190144681675704962,Direct,109117,United States,no data available in demo dataset,0,163,3,0,2017-05-18,1495119913,PAGE,0,18990000,0,GGOEGAAX0340,Google Men's Vintage Badge Tee Sage,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
9252784846076011680,Organic Search,173615,United States,The Dalles,0,1125,5,0,2016-08-02,1470172144,PAGE,0,36990000,0,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
7144059956536689568,Direct,7918,United States,Mountain View,0,22,3,0,2016-09-09,1473443583,PAGE,0,2500000,0,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Home/Lifestyle/,no data,USD,0,no data,Lifestyle,/google+redesign/,0,1,no data,0
8567266338159711807,Referral,15635,United States,Los Angeles,0,45,4,0,2016-11-07,1478578444,PAGE,0,76990000,0,GGOEGEVB070699,Google Bluetooth Speaker-Power Bank,Home/Electronics/,no data,USD,0,no data,Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
3893074763950033694,Organic Search,0,United States,no data available in demo dataset,0,0,1,0,2017-03-11,1489260065,PAGE,0,10990000,0,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
1073725472178818721,Referral,98430,United States,New York,0,305,13,0,2016-08-23,1471963539,PAGE,0,69990000,0,GGOEGAAX0593,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/Men's-Outerwear/,no data,USD,0,no data,Men's-Outerwear,/google+redesign/,0,1,no data,0
7476983473009812335,Organic Search,48422,United Kingdom,London,0,165,12,0,2017-04-20,1492725232,PAGE,0,22990000,0,GGOEGEHQ072499,Google 2200mAh Micro Charger,Home/Electronics/Power/,no data,USD,0,no data,Power & Chargers | Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
1796711621557790896,Organic Search,21642,United States,Mountain View,0,22,3,0,2017-05-24,1495674402,PAGE,0,79990000,0,GGOEGBMC056599,Waterproof Gear Bag,Home/Bags/More Bags/,no data,USD,0,no data,More Bags | Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
5838505445647509744,Referral,40631,United States,Mountain View,0,41,4,1,2017-07-25,1501035105,PAGE,0,22990000,0,GGOEGHPB003410,Google Snapback Hat Black,Home/Shop by Brand/Google/,no data,USD,0,no data,Google | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
6336840859258161753,Organic Search,26030,United States,Menlo Park,0,47,5,0,2016-11-26,1480189481,PAGE,0,92990000,0,GGOEGAAX0566,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,no data,USD,0,no data,Men's Outerwear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
4651155452509127202,Referral,9796,United States,Sunnyvale,0,59,6,0,2017-06-28,1498668502,PAGE,0,249000000,0,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,no data,USD,0,no data,Nest-USA,/google+redesign/,0,1,no data,0
3918491423695318901,Organic Search,0,United Kingdom,London,0,0,1,0,2016-08-12,1471046733,PAGE,0,16990000,0,GGOEGAAX0319,Android Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
8169145127290191142,Referral,202688,United States,Mountain View,0,203,7,2,2017-07-25,1501030835,PAGE,0,18990000,0,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
6445212542914058013,Organic Search,0,United Kingdom,no data available in demo dataset,0,71,2,0,2016-12-27,1482886178,PAGE,0,16990000,0,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
7886449900888220911,Organic Search,0,Estonia,no data available in demo dataset,0,67,4,0,2016-09-10,1473502223,PAGE,0,16990000,0,GGOEGAAX0345,Android Men's Vintage Tee,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
4501360645500348423,Organic Search,0,United States,no data available in demo dataset,0,0,1,0,2017-01-22,1485152027,PAGE,0,1990000,0,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
546220063281140388,Direct,65563,United States,New York,0,100,4,0,2017-03-22,1490241338,PAGE,0,34990000,0,GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Home/Electronics/Audio/,no data,USD,0,no data,Audio | Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
1974845153782996471,Direct,25867,United States,Chicago,0,26,2,0,2017-04-03,1491257662,PAGE,0,1990000,0,GGOEGFSR022099,Google Kick Ball,Home/Accessories/Fun/,no data,USD,0,no data,Fun | Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
1567478556335640052,Organic Search,0,United States,no data available in demo dataset,0,0,1,0,2017-06-01,1496362834,PAGE,0,0,0,9182739,Google Men's Watershed Full Zip Hoodie Grey,no data,no data,USD,0,no data,Google Snapback Hat Black,/google+redesign/,0,1,no data,0
7371155749493658510,Direct,0,Poland,Warsaw,0,0,1,0,2017-03-01,1488438855,PAGE,0,0,0,9180793,26 oz Double Wall Insulated Bottle,no data,no data,USD,0,no data,Google Rucksack,/google+redesign/,0,1,no data,0
9580505999044516827,Affiliates,42246,Thailand,Bangkok,0,323,10,0,2016-08-30,1472616488,PAGE,0,9990000,0,GGOEGOCT019199,Red Spiral Google Notebook,Home/Office/,no data,USD,0,no data,Office,/google+redesign/,0,1,no data,0
1578189722699212380,Direct,28868,Spain,Pozuelo de Alarcon,0,43,5,0,2016-11-05,1478345904,PAGE,0,8990000,0,GGOEGDWC020199,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,no data,no data,0,no data,Mugs & Cups | Drinkware | Google Merchandise Store,/google+redesign/,2,1,no data,0
8790787895924820212,Direct,0,United States,Chicago,0,80,2,0,2016-08-16,1471353268,PAGE,0,18990000,0,GGOEGAAX0323,Google Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/,no data,USD,0,no data,Men's,/store.html,0,1,no data,0
7642576464777872525,Direct,0,Hong Kong,Hong Kong,0,182,9,0,2017-04-23,1492966902,PAGE,0,10990000,0,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,Home/Drinkware/,no data,USD,0,no data,Drinkware | Google Merchandise Store,/google+redesign/,0,1,no data,0
6777056456803791429,Organic Search,312711,United States,Mountain View,0,403,14,0,2016-09-13,1473780366,PAGE,0,19990000,0,GGOEGAAX0350,Google Men's Bayside Graphic Tee,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
9193524225660413041,Organic Search,227001,United States,New York,0,427,15,0,2017-06-27,1498566754,PAGE,0,8990000,0,GGOEGOBC078699,Google Luggage Tag,Home/Accessories/Fun/,no data,USD,0,no data,Fun | Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
8362816616811835809,Referral,41278,United States,Santa Clara,0,1629,10,0,2016-10-02,1475470317,PAGE,0,2000000,0,GGOEGOAQ012899,Ballpoint LED Light Pen,Home/Office/Writing Instruments/,no data,USD,0,no data,Writing Instruments,/google+redesign/,0,1,no data,0
